Latitude,Longitude,Elevation
5915N,13531W,5
5858N,13513W,10
5812N,13638W,25
5825N,13544W,9
5810N,13515W,11
5704N,13521W,20
5651N,13532W,15
5822N,13435W,7
5821N,13435W,5
5824N,13457W,15
5815N,13454W,0
5812N,13621W,0
5730N,13435W,11
5716N,13337W,11
5658N,13357W,0
5649N,13258W,0
5648N,13249W,3
5628N,13306W,30
5629N,13222W,13
5600N,13408W,12
5512N,13250W,0
5558N,13348W,0
5615N,13439W,1
5533N,13306W,0
5535N,13305W,15
5529N,13309W,0
5521N,13142W,29
5502N,13134W,34
5250N,17311E,21
5243N,17407E,30
5153N,17639W,4
5153N,17639W,5
5123N,17916E,69
5257N,16851W,21
5354N,16633W,4
5436N,16456W,9
5600N,16034W,8
5156N,13101W,92
5036N,12031W,700
5349N,12850W,0
6517N,12648W,74
6616N,12837W,66
6010N,13245W,705
6010N,13246W,705
6138N,12548W,610
6602N,09150W,31
5207N,12408W,910
7200N,12516W,86
7200N,12517W,86
6702N,12605W,259
6600N,11746W,185
5545N,12011W,655
6337N,11807W,230
6847N,11450W,65
6111N,11341W,164
5837N,11710W,338
5614N,11726W,571
5524N,11629W,602
5518N,11447W,581
6839N,10144W,18
7614N,11920W,12
7614N,11919W,12
6243N,10910W,164
6214N,09236W,20
7847N,10333W,58
5811N,10342W,492
5934N,10829W,318
5550N,10826W,434
5550N,10827W,434
5652N,10105W,357
5548N,09752W,218
6818N,08540W,395
6847N,08115W,8
6922N,08149W,51
8230N,06220W,66
8231N,06217W,31
6249N,09207W,32
6742N,10428W,42
6119N,11736W,161
7029N,06831W,26
6854N,07509W,162
6856N,07517W,14
6839N,07110W,527
6828N,06648W,401
6609N,06543W,23
6635N,06137W,393
6632N,08615W,24
7240N,07800W,57
6732N,06347W,573
6733N,06402W,6
6320N,06409W,367
6025N,06451W,31
5418N,13053W,21
5315N,13149W,6
5315N,13150W,6
5303N,12941W,10
5302N,12231W,545
5302N,12232W,545
5211N,12203W,940
5217N,12103W,846
5059N,12744W,9
4905N,12546W,24
5026N,12802W,21
5227N,13114W,5
5332N,13133W,8
5341N,12450W,715
4902N,12222W,58
5041N,12722W,22
5035N,12656W,59
5047N,12826W,72
4855N,12533W,27
4915N,12146W,15
5008N,12257W,658
4922N,12129W,39
5014N,11918W,556
5014N,11918W,556
4907N,11028W,935
5333N,11406W,766
5425N,11017W,544
5340N,11328W,688
5111N,11534W,1383
5112N,11533W,1397
5318N,11335W,723
5340N,11352W,686
5445N,11003W,702
5408N,10831W,480
5408N,10832W,480
5447N,11004W,606
5454N,10958W,636
5016N,11111W,770
5131N,10910W,694
5320N,10400W,374
5320N,10401W,373
4926N,10859W,1078
5915N,10550W,250
5322N,10733W,584
5913N,10942W,238
4910N,10559W,917
4904N,10735W,785
5116N,10228W,498
4939N,10931W,1271
4953N,09628W,290
4955N,09957W,409
5358N,09750W,223
5145N,09954W,256
5351N,09439W,237
4912N,09854W,470
5027N,10036W,561
4654N,07130W,168
4912N,11317W,1136
5908N,11348W,1296
6243N,10911W,168
6423N,11501W,478
6155N,11344W,165
6309N,11716W,271
6712N,13013W,63
6407N,11722W,213
6026N,12114W,498
6140N,10825W,396
6103N,10920W,396
4954N,09921W,384
5959N,06410W,551
5334N,06406W,440
5333N,06406W,440
5239N,05652W,43
5214N,06119W,321
4543N,07323W,192
5014N,05735W,19
5014N,05736W,19
5101N,05706W,8
4823N,07032W,7
4908N,06812W,22
4846N,06429W,33
4816N,07007W,0
4720N,05308W,290
4749N,05354W,119
4916N,05453W,99
4737N,05737W,12
4737N,05738W,12
4840N,05307W,27
4810N,05256W,18
4907N,05335W,10
4734N,05910W,40
4734N,05911W,40
4825N,12319W,70
4918N,12307W,2
4822N,12345W,32
4826N,12326W,12
4832N,12328W,49
4958N,11923W,430
4928N,12355W,8
4906N,12318W,1
5223N,12635W,35
4947N,12310W,60
4950N,12430W,130
4902N,11926W,283
5016N,11749W,524
5042N,11917W,351
5825N,13000W,816
4938N,11127W,838
5105N,11504W,1298
5001N,11338W,1012
5105N,11413W,1235
4938N,11429W,1303
5341N,11252W,716
5325N,11312W,694
5140N,11012W,707
5327N,11428W,747
5227N,11345W,874
4942N,11247W,291
4908N,11203W,1050
5057N,11511W,1914
5632N,11516W,546
5835N,11830W,373
5146N,11441W,1114
5142N,11313W,907
4935N,11425W,2164
5003N,11208W,779
5323N,11820W,1402
5841N,11353W,241
5302N,11249W,739
5732N,11134W,310
4629N,08431W,192
4346N,08143W,214
4312N,07910W,98
4310N,07956W,237
4352N,07922W,198
4338N,07924W,77
4338N,07925W,77
4430N,08013W,180
4619N,07927W,204
4451N,07952W,183
4218N,08242W,184
4425N,07551W,82
4432N,07913W,221
4444N,08117W,182
4337N,07921W,92
4442N,07618W,125
5017N,06337W,33
4612N,07047W,229
4328N,08023W,317
4531N,07325W,27
4530N,07331W,7
4518N,07321W,45
4514N,07406W,46
4503N,07250W,152
5010N,06004W,7
5013N,06413W,9
4604N,07432W,239
4526N,07356W,39
4725N,07248W,169
4850N,07233W,137
4846N,07143W,113
4734N,07114W,803
5044N,07101W,497
4704N,07048W,6
4825N,06854W,0
4453N,06330W,145
4443N,06341W,33
4454N,06330W,0
4459N,06455W,28
4712N,05506W,0
4522N,06316W,40
4343N,06515W,30
4353N,06033W,44
4327N,06528W,13
4858N,05604W,105
4835N,05714W,290
4941N,05448W,92
4449N,06220W,10
4722N,05548W,35
4551N,06416W,23
4359N,06440W,9
4627N,06158W,11
4632N,06105W,17
4704N,06448W,5
4546N,06241W,2
4543N,06014W,10
5043N,05607W,29
4714N,06008W,26
4521N,06059W,4
5152N,06317W,561
4905N,06142W,4
4700N,07049W,5
4915N,06520W,29
4805N,06933W,5
4919N,06723W,5
4905N,06644W,35
4825N,06419W,16
4350N,07709W,79
4357N,07810W,78
4358N,07934W,390
4315N,07913W,79
4431N,08001W,182
4720N,08550W,187
4504N,07752W,331
5459N,08526W,52
4902N,09028W,489
4902N,09025W,480
4423N,07947W,295
4318N,07948W,77
4502N,08022W,191
4520N,08144W,181
5048N,09653W,221
5410N,13022W,5
4902N,09734W,251
5105N,09733W,253
5207N,10114W,335
5039N,09956W,627
5248N,09737W,223
5016N,10744W,825
4917N,10059W,446
5011N,09604W,268
5108N,10635W,595
5620N,10317W,344
4942N,10348W,589
4954N,10928W,767
5355N,10604W,569
5057N,10709W,665
5249N,10436W,490
5033N,11151W,747
5337N,11202W,639
5054N,10930W,672
4558N,08129W,196
4818N,08852W,218
4538N,08258W,183
4252N,07915W,184
4234N,08003W,175
4215N,08154W,178
4150N,08228W,195
4943N,08820W,260
5319N,13246W,14
5401N,13207W,5
4847N,12303W,7
4825N,12320W,10
5109N,12130W,1057
4915N,12450W,2
4916N,12450W,2
5435N,13042W,8
5410N,13140W,7
5049N,12854W,111
5007N,12756W,98
5024N,12552W,19
5211N,12728W,32
4840N,12450W,41
5115N,12305W,1670
5330N,13038W,17
5302N,13136W,17
5056N,12738W,17
5256N,11819W,1020
4944N,10556W,724
5715N,10537W,509
6506N,10226W,244
6546N,11114W,500
6546N,11115W,494
6014N,12328W,213
6605N,09630W,28
6314N,10146W,237
6934N,13855W,1
6938N,13526W,12
6046N,13735W,599
6657N,13616W,600
6242N,09818W,148
5134N,10755W,586
5140N,10524W,526
5016N,06414W,11
5040N,07032W,496
4954N,07115W,399
4917N,07321W,305
4549N,07326W,21
4251N,08016W,241
4216N,08258W,190
4356N,06001W,4
4356N,06000W,4
4355N,05955W,4
4438N,06330W,51
4433N,06547W,152
4438N,06331W,6
4350N,06605W,43
4417N,06620W,16
4540N,06123W,114
4552N,06154W,120
4512N,06715W,26
4431N,06647W,5
4519N,06553W,109
4504N,06628W,1
4526N,07141W,241
4530N,07335W,63
4510N,07341W,52
4626N,07156W,108
4825N,07113W,133
4519N,07215W,851
4801N,06520W,47
4413N,07636W,93
4407N,07732W,86
4302N,08109W,278
4340N,07938W,173
4525N,07334W,17
4557N,07719W,130
4525N,07356W,63
4528N,07345W,36
4541N,07402W,82
4531N,07534W,64
4519N,07540W,114
4414N,07822W,191
4458N,07918W,282
4414N,07947W,251
4359N,08045W,415
4548N,08032W,190
4445N,08106W,222
4445N,08107W,223
4300N,08219W,181
4347N,07928W,187
4538N,07033W,51
4552N,06632W,20
4550N,06626W,51
4626N,06350W,24
4705N,06400W,15
4709N,06750W,241
4607N,06441W,71
4617N,06308W,54
4626N,06351W,24
4614N,06308W,50
4610N,06003W,62
4725N,06147W,10
4725N,06148W,10
4759N,06620W,38
4709N,06749W,49
4507N,07417W,49
4736N,07014W,298
4648N,07123W,73
4623N,07237W,11
4748N,06933W,148
4654N,07130W,168
4700N,06527W,31
4738N,06545W,59
4700N,06528W,34
4748N,06450W,5
4836N,06813W,52
4801N,06430W,3
4603N,07417W,395
4617N,07600W,200
4623N,07558W,170
4613N,07239W,10
4621N,07231W,6
4804N,07747W,337
4812N,07850W,301
4755N,07437W,442
4820N,07100W,159
4831N,07216W,179
4637N,08048W,348
4621N,07926W,371
4622N,07925W,364
4553N,08234W,193
4621N,08234W,329
4815N,07902W,318
4742N,07951W,243
4838N,07927W,269
4714N,08431W,559
4749N,08321W,447
4758N,08447W,287
4758N,08448W,287
4834N,08122W,295
4822N,08907W,209
4845N,09137W,393
4817N,08923W,299
4822N,08919W,199
4849N,08706W,287
4828N,09446W,325
4836N,08618W,206
4934N,11939W,454
4921N,12410W,5
4905N,11630W,646
4913N,12348W,5
4835N,12335W,366
4912N,12241W,5
4930N,11718W,535
5018N,12244W,204
4818N,12332W,5
4823N,12355W,21
4929N,12426W,5
4945N,11454W,1137
4827N,12318W,49
4921N,12311W,178
4901N,12247W,15
5127N,11620W,60
4839N,12326W,19
4639N,05304W,28
4730N,05301W,3
4643N,05329W,143
4749N,05352W,0
4737N,05244W,140
4655N,05523W,49
4857N,05434W,151
5820N,06235W,483
4646N,05610W,5
4955N,05540W,194
4810N,05529W,183
4718N,05400W,16
5127N,05711W,35
4913N,05724W,22
4950N,06418W,53
4950N,06417W,51
5013N,06616W,55
5142N,07607W,244
5011N,06149W,11
5028N,05938W,6
4832N,05833W,26
5319N,06025W,49
5218N,05550W,8
5218N,05551W,11
5342N,05702W,14
5341N,05702W,12
5122N,05538W,111
5505N,05911W,71
5124N,05605W,28
4946N,07749W,281
4946N,07432W,387
5345N,07340W,306
5345N,07341W,307
5256N,06652W,551
6609N,06544W,23
5338N,07742W,195
5334N,07612W,233
5448N,06649W,521
4925N,08228W,227
4945N,08410W,256
4947N,08656W,351
5349N,08455W,96
5116N,08039W,10
5214N,07831W,7
5117N,08036W,9
5018N,08902W,351
5007N,09154W,390
4950N,09245W,413
5348N,08953W,224
5128N,09012W,386
5127N,09012W,386
5214N,08753W,242
5350N,08952W,224
4947N,09422W,411
4954N,09816W,269
4954N,09817W,273
4954N,09714W,239
5042N,09634W,220
4947N,09938W,373
4901N,09536W,329
5104N,09348W,383
5106N,10003W,305
5037N,09702W,230
5441N,10141W,304
5441N,10142W,304
5311N,09916W,223
5221N,09702W,222
5023N,10241W,602
4913N,10258W,581
5026N,10440W,577
5020N,10533W,577
5146N,10412W,561
5146N,10413W,561
5210N,10641W,504
5358N,10106W,271
5249N,10219W,358
5313N,10541W,428
5017N,10741W,818
5319N,11004W,669
5001N,11043W,716
5204N,11127W,791
5204N,11128W,791
5126N,11240W,678
4938N,11248W,929
4931N,11400W,1190
4931N,11359W,1190
5246N,10815W,548
5107N,11401W,1084
5118N,11659W,785
5106N,11422W,1200
5211N,11354W,905
5334N,11331W,671
4945N,11453W,1138
4936N,11547W,939
5335N,11628W,925
5058N,11811W,443
5208N,11917W,683
5206N,11918W,683
4918N,11738W,495
4928N,12031W,700
5042N,12027W,346
5253N,11804W,1061
5249N,11105W,684
5248N,11053W,662
4928N,11936W,344
4903N,12352W,28
4929N,12318W,0
5014N,12135W,229
4917N,12114W,674
5000N,12512W,4
4911N,12310W,2
4943N,12454W,24
4957N,12516W,106
5020N,12526W,23
4923N,12633W,7
4936N,12637W,16
5039N,12803W,579
5115N,12750W,14
5353N,12241W,691
5129N,07845W,23
5211N,12807W,4
5136N,12752W,21
5239N,12831W,15
5216N,12843W,26
5403N,12841W,13
5418N,13026W,34
5415N,13303W,41
5527N,06014W,8
5520N,06313W,479
5633N,06141W,7
5633N,06142W,7
6103N,06938W,30
6001N,07000W,117
6135N,07156W,151
5918N,06936W,35
5517N,07746W,12
5632N,07631W,71
5806N,06825W,37
5843N,06600W,58
5840N,06957W,31
5843N,06559W,60
5827N,07807W,253
5828N,07805W,25
6225N,07757W,42
6211N,07540W,226
6049N,07809W,9
6003N,07717W,23
6345N,06832W,34
6251N,06953W,53
6413N,07632W,47
5632N,07915W,32
6849N,09326W,42
5621N,09442W,145
5622N,09442W,145
5845N,09404W,29
7259N,08438W,649
6933N,09335W,28
6412N,08322W,64
6838N,09551W,46
6320N,09043W,11
8042N,08100W,1053
7959N,08556W,10
8000N,08549W,78
8000N,08626W,37
8102N,07657W,829
6926N,08944W,325
6826N,08943W,326
6832N,08949W,15
8230N,06505W,1242
5721N,10708W,495
5509N,10516W,379
6108N,10054W,357
7443N,09459W,67
7625N,08254W,45
7813N,10103W,12
8000N,08525W,619
6906N,10507W,27
6418N,09605W,18
6106N,09404W,10
6840N,09748W,14
5226N,11455W,989
5226N,11456W,988
6845N,10904W,92
5409N,11547W,782
5446N,11201W,567
5639N,11113W,369
5846N,11107W,232
5846N,11108W,232
6001N,11157W,203
6050N,11547W,166
6228N,11427W,206
8120N,07446W,1336
6830N,11313W,16
6749N,11509W,22
6856N,11655W,16
5511N,11853W,669
5542N,12138W,609
5614N,12044W,695
5518N,12308W,690
5648N,12454W,680
5644N,13140W,15
5850N,12235W,382
6014N,12329W,215
6145N,12114W,169
6313N,12326W,150
6512N,12326W,176
7010N,12441W,17
6921N,12402W,6
6214N,13321W,717
6212N,13322W,717
7046N,11748W,36
5449N,12711W,523
5428N,12835W,217
5423N,12557W,713
5418N,13036W,27
5414N,12546W,704
6007N,12849W,690
6927N,13301W,5
5556N,12959W,7
6956N,12858W,89
6818N,13329W,68
6724N,13451W,43
6813N,13500W,7
6455N,12534W,98
5825N,13001W,816
6937N,13520W,10
6936N,13054W,102
6335N,10509W,317
6043N,13504W,703
6158N,13226W,705
6337N,13552W,504
6403N,13908W,369
6403N,13909W,370
6734N,13949W,251
6122N,13903W,806
6122N,13902W,807
6225N,14052W,649
6857N,13713W,38
6935N,14011W,7
6457N,06335W,583
6652N,13412W,97
6734N,13950W,251
6909N,14009W,244
5347N,11826W,1542
6158N,12713W,634
6557N,13028W,91
6704N,12106W,186
7522N,10543W,12
6921N,12403W,6
6926N,13302W,6
6445N,12413W,122
4630N,04830W,0
2433N,08145W,6
2434N,08141W,2
2444N,08103W,2
2457N,08035W,1
2549N,08017W,4
2537N,08025W,34
2554N,08017W,3
2604N,08009W,7
2529N,08023W,2
2546N,08008W,1
2535N,08006W,1
2539N,08026W,3
2641N,08007W,6
2645N,08057W,6
2646N,08003W,1
2600N,08014W,3
2609N,08146W,3
2612N,08010W,4
2806N,08039W,11
2803N,08145W,44
2739N,08025W,8
2831N,08048W,11
2728N,08018W,1
2702N,08007W,1
2615N,08007W,7
2826N,08119W,32
2833N,08120W,34
2828N,08227W,20
2910N,08213W,27
2911N,08103W,11
2847N,08114W,17
2904N,08055W,3
2907N,08134W,33
3030N,08142W,9
2821N,08237W,12
3014N,08141W,7
3024N,08125W,5
3013N,08153W,25
3020N,08131W,12
3208N,08112W,15
3201N,08051W,2
3213N,08042W,6
3254N,08002W,15
3254N,08003W,14
3255N,07959W,12
3229N,08043W,12
3246N,07951W,3
3241N,07953W,3
3153N,08134W,14
2742N,08224W,13
2730N,08022W,7
2746N,08238W,2
2627N,08157W,1
2635N,08152W,5
2626N,08124W,11
2632N,08145W,9
2758N,08232W,3
2724N,08233W,9
2755N,08241W,3
2736N,08246W,1
2705N,08227W,1
2759N,08201W,43
2937N,08306W,13
2757N,08147W,39
3115N,08224W,46
3132N,08230W,61
3115N,08128W,8
3109N,08123W,6
3105N,08348W,90
3108N,08122W,1
3023N,08422W,21
2941N,08216W,46
3322N,08434W,244
3132N,08411W,59
3047N,08317W,62
3242N,08339W,110
3238N,08336W,90
3322N,08158W,45
3205N,08422W,160
3339N,08425W,315
3347N,08431W,256
3353N,08418W,305
3322N,08433W,296
2944N,08502W,6
3029N,08632W,26
3047N,08631W,65
3028N,08711W,37
3021N,08719W,9
3043N,08701W,61
3019N,08715W,2
3041N,08815W,67
3038N,08804W,8
3014N,08802W,1
3022N,08834W,8
3121N,08540W,97
3121N,08545W,74
2941N,08522W,2
3013N,08541W,6
3039N,08631W,59
3220N,08500W,71
3231N,08456W,121
3218N,08624W,62
3223N,08622W,51
3221N,08659W,51
3152N,08601W,121
3119N,08527W,122
3117N,08543W,91
3355N,08431W,326
3119N,08624W,94
3121N,08551W,122
3334N,08645W,192
3237N,08526W,236
3358N,08605W,173
3313N,08737W,52
3335N,08551W,186
3236N,08530W,198
3310N,08645W,231
3254N,08715W,140
2947N,09318W,1
2832N,09035W,1
2830N,09112W,2
2835N,09227W,1
2823N,09330W,29
3310N,08646W,178
2808N,09424W,30
2847N,08903W,18
2907N,08912W,80
2828N,09147W,30
2918N,08924W,2
2906N,09012W,2
2915N,08958W,2
2959N,09015W,9
3015N,08946W,3
3002N,09153W,7
3003N,09002W,3
2950N,09002W,0
3032N,09109W,21
2753N,09130W,1
2920N,08924W,0
2855N,08926W,1
2916N,08957W,2
2913N,09014W,2
2942N,09106W,2
2943N,09120W,3
3020N,08949W,8
2820N,09301W,24
2813N,09345W,26
3220N,08845W,94
3309N,08904W,175
3233N,08834W,97
3140N,08910W,73
3116N,08915W,46
3128N,08920W,91
3031N,08942W,19
3219N,09005W,101
3214N,09056W,32
3329N,09059W,40
3137N,09118W,83
3111N,09028W,126
3330N,09005W,47
2940N,08853W,1
2904N,09211W,1
2757N,09359W,30
2842N,09219W,1
3103N,09312W,100
2830N,09118W,32
2830N,09007W,1
2815N,09150W,1
2841N,09113W,18
2818N,09159W,1
3007N,09313W,10
2936N,09118W,3
3013N,09309W,4
3012N,09159W,13
2934N,09040W,3
2947N,09321W,1
2947N,09208W,5
2800N,09300W,15
2957N,09401W,7
2900N,09519W,2
2942N,09357W,5
2944N,09352W,1
2918N,09448W,16
2920N,09446W,1
2928N,09505W,35
3004N,09533W,46
2958N,09521W,33
2949N,09540W,34
2939N,09517W,14
2936N,09510W,10
2857N,09518W,2
2801N,09552W,23
3035N,09622W,98
3114N,09445W,88
3221N,09524W,166
2942N,09357W,3
3221N,09439W,124
3228N,09349W,79
3232N,09345W,55
3230N,09340W,51
3231N,09202W,24
3124N,09218W,34
3250N,09718W,196
3135N,09443W,108
2554N,09726W,6
2614N,09739W,11
2611N,09814W,33
2746N,09730W,13
2742N,09717W,6
2730N,09749W,15
2744N,09802W,54
2750N,09704W,1
2733N,09928W,155
2920N,09828W,176
2805N,09703W,8
2827N,09913W,144
2907N,09528W,8
2932N,09828W,242
2921N,09911W,283
2942N,09802W,223
2923N,09835W,210
2932N,09817W,232
2959N,09905W,493
3018N,09742W,189
3012N,09741W,165
2954N,09752W,182
3041N,09741W,240
2851N,09655W,36
2844N,09615W,5
2822N,09740W,58
3137N,09713W,155
3129N,09719W,180
3109N,09743W,283
3105N,09741W,258
3104N,09750W,309
3109N,09724W,208
3251N,09651W,148
3244N,09658W,150
3338N,09527W,167
3304N,09604W,163
3312N,09711W,197
3254N,09702W,182
3234N,09718W,233
3259N,09719W,220
3246N,09727W,198
3249N,09722W,216
3247N,09804W,296
3258N,09650W,196
3241N,09652W,201
3213N,09811W,402
2922N,10055W,307
2922N,10047W,330
3150N,10448W,1662
3023N,10341W,1376
3122N,10030W,582
3601N,10233W,1216
3554N,10024W,730
3022N,10401W,1481
3157N,10211W,872
3147N,10312W,859
3225N,09941W,546
3148N,09857W,422
3339N,10149W,988
3343N,09640W,228
3336N,10203W,1017
3410N,10143W,1028
3318N,10432W,1118
3328N,10532W,2076
3406N,10541W,1981
3423N,10319W,1309
3220N,10416W,1004
3241N,10313W,1115
3426N,10305W,1284
3223N,10629W,1244
3250N,10559W,1279
3217N,10655W,1358
3148N,10624W,1194
3151N,10623W,1204
3314N,10716W,1481
3238N,10809W,1659
3216N,10743W,1313
3125N,11051W,1198
3136N,11021W,1438
3153N,11249W,511
3128N,10936W,1265
3207N,11056W,779
3210N,11053W,824
3251N,10938W,968
3249N,10941W,950
3257N,11146W,446
3326N,11201W,337
3328N,11144W,424
3341N,11205W,450
3332N,11223W,332
3319N,11139W,422
3257N,11241W,237
3325N,11223W,295
3337N,11155W,460
3239N,11436W,63
3227N,11252W,444
3249N,11541W,-13
3327N,11741W,15
3353N,11716W,469
3416N,11651W,2057
3403N,11736W,287
3406N,11714W,353
3356N,11658W,692
3350N,11630W,141
3357N,11727W,249
3412N,11821W,236
3352N,11824W,8
3400N,11830W,2
3401N,11827W,53
3413N,11829W,244
3406N,11747W,308
3436N,12004W,205
3435N,11711W,932
3414N,11804W,1739
3520N,12044W,76
3440N,12028W,27
3355N,11651W,676
3514N,12038W,64
3401N,11922W,42
3358N,11738W,198
3244N,11710W,9
3249N,11708W,129
3234N,11659W,160
3240N,11729W,111
3242N,11713W,8
3250N,11658W,117
3234N,11707W,7
3314N,11927W,154
3358N,11826W,8
3246N,11714W,2
3402N,11841W,139
3259N,11716W,5
3324N,11825W,488
3320N,11820W,3
3301N,11835W,55
3318N,11721W,24
3308N,11717W,100
3313N,11724W,9
3251N,11707W,128
3325N,11737W,3
3313N,11721W,9
3327N,12002W,27
3356N,11824W,32
3504N,11809W,849
3401N,11849W,6
3348N,11820W,31
3355N,11820W,19
3425N,11911W,856
3343N,11817W,8
3252N,11715W,4
3349N,11809W,12
3336N,11753W,3
3346N,11810W,3
3347N,11803W,11
3352N,11759W,29
3341N,11752W,16
3339N,11800W,35
3344N,11824W,5
3334N,11808W,36
3344N,11816W,10
3416N,07754W,10
3353N,07801W,1
3411N,07749W,3
3510N,07901W,66
3502N,07930W,115
3459N,07853W,58
3516N,07533W,3
3546N,07531W,1
3555N,07542W,4
3507N,07559W,2
3447N,07653W,11
3552N,07847W,134
3359N,07826W,44
3540N,07830W,141
3538N,07724W,8
3520N,07758W,33
3520N,07737W,29
3551N,07754W,48
3450N,07737W,29
3649N,07602W,7
3656N,07600W,1
3654N,07543W,23
3636N,07834W,128
3654N,07612W,9
3642N,07654W,12
3656N,07617W,5
3708N,07630W,13
3708N,07637W,4
3729N,07619W,1
3756N,07523W,2
3454N,07653W,9
3439N,07706W,2
3504N,07703W,6
3443N,07727W,8
3441N,07702W,7
3436N,07632W,4
3357N,08107W,69
3355N,08048W,77
3411N,07943W,45
3335N,08013W,32
3357N,08319W,247
3451N,08221W,319
3454N,08213W,296
3430N,08243W,238
3455N,08157W,246
3513N,07537W,3
3513N,08056W,234
3514N,07924W,141
3544N,08123W,362
3526N,08233W,661
3554N,08249W,451
3605N,07957W,270
3712N,08025W,654
3629N,08224W,463
3608N,08013W,296
3421N,08510W,196
3439N,08646W,196
3445N,08737W,168
3502N,08512W,210
3510N,08509W,225
3511N,08604W,298
3533N,08711W,206
3549N,08359W,299
3558N,08352W,254
3557N,08505W,573
3608N,08641W,180
3601N,08631W,166
3612N,08529W,349
3637N,08725W,168
3646N,09028W,146
3423N,08932W,137
3339N,08827W,67
3327N,08835W,80
3416N,08846W,110
3503N,09000W,87
3610N,08324W,437
3521N,08952W,98
3536N,08855W,132
3600N,08924W,103
3508N,09014W,65
3645N,08634W,206
3450N,09215W,165
3444N,09214W,79
3455N,09209W,95
3608N,09055W,83
3550N,09039W,80
3558N,08957W,78
3441N,09437W,883
3429N,09306W,165
3436N,09134W,68
3411N,09156W,63
3327N,09359W,119
3313N,09248W,77
3337N,09246W,40
3611N,09407W,412
3433N,09413W,325
3520N,09422W,141
3612N,09429W,300
3621N,09413W,395
3600N,09410W,381
3616N,09309W,416
3618N,09228W,350
3544N,09139W,141
3622N,09406W,415
3644N,09151W,308
3714N,08934W,104
3653N,09354W,437
3709N,09430W,299
3359N,09830W,314
3358N,09829W,314
3440N,09916W,420
3459N,09903W,477
3520N,09912W,586
3618N,09946W,678
3524N,09736W,397
3520N,09717W,338
3620N,09755W,398
3623N,09747W,356
3525N,09723W,394
3532N,09739W,396
3610N,09705W,300
3644N,09706W,307
3439N,09824W,362
3418N,09701W,232
3539N,09522W,186
3612N,09554W,206
3602N,09559W,193
3646N,09601W,218
3453N,09547W,235
3611N,09534W,226
3513N,09727W,357
3434N,09825W,338
3627N,10309W,1515
3426N,10017W,595
3401N,10654W,1478
3510N,10754W,1987
3505N,10847W,1967
3531N,10847W,1972
3514N,10142W,1099
3542N,10124W,931
3152N,10642W,1252
3509N,10649W,1814
3503N,10636W,1631
3503N,10637W,1620
3510N,10634W,1621
3553N,10617W,2179
3459N,10603W,1890
3537N,10605W,1934
3548N,10711W,2106
3645N,10814W,1677
3625N,10534W,2123
3627N,10540W,2161
3654N,10635W,2393
3511N,10336W,1239
3539N,10509W,2095
3644N,10430W,1935
3516N,11357W,1033
3656N,11127W,1304
3439N,11225W,1537
3501N,11044W,1488
3414N,11120W,1498
3416N,11000W,1954
3431N,10923W,1747
3508N,11140W,2137
3451N,11147W,1471
3514N,11149W,2192
3557N,11209W,2014
3428N,11146W,147
3510N,11434W,167
3446N,11437W,302
3454N,11753W,702
3451N,11647W,587
3444N,11813W,715
3438N,11805W,774
3435N,11723W,876
3540N,11750W,749
3445N,11844W,1379
3526N,11903W,150
3605N,11510W,664
3543N,11454W,1509
3614N,11502W,570
3637N,11601W,1009
3646N,11943W,100
3737N,11850W,2173
3602N,11904W,135
3619N,11924W,89
3644N,11949W,85
3540N,12117W,21
3407N,11907W,2
3401N,11945W,10
3424N,11942W,8
3415N,11915W,7
3426N,11950W,3
3413N,11905W,23
3412N,11912W,13
3421N,11904W,75
3410N,11913W,2
3444N,12035W,112
3443N,12034W,100
3454N,12027W,73
3540N,12038W,255
3657N,07859W,185
3730N,07720W,54
3711N,07731W,59
3705N,07757W,130
3808N,07827W,195
3721N,07826W,125
3701N,08016W,904
3659N,07701W,64
3756N,07529W,41
3728N,07553W,12
3739N,07546W,15
3732N,07537W,1
3715N,07600W,2
3742N,07726W,63
3857N,07727W,98
3816N,07727W,26
3830N,07718W,4
3843N,07731W,59
3843N,07711W,21
3817N,07624W,12
3848N,07604W,22
3820N,07531W,16
3837N,07504W,1
3854N,07626W,1
3823N,07623W,1
3753N,07611W,1
3851N,07702W,20
3909N,07809W,222
3905N,07734W,119
3654N,08121W,780
3928N,07610W,18
3641N,08202W,631
3911N,07640W,47
3944N,07726W,275
3905N,07646W,46
3942N,07744W,215
3920N,07625W,7
3859N,07729W,113
3920N,07606W,8
3927N,07434W,20
3959N,07552W,201
3922N,07504W,25
